,Unnamed: 0,id,date,timepandemic,age,raceD,canada,provinceCA,sex,genderid,genderD,SexOrientationR,LGBTQ,LGBT_Subgroup,ARM_P,ARM_R,ARM_Total,WCC_P,WCC_SS,WCC_B,WCC_W,WCC_A,WCC_missing,Resilience_1,Resilience_2,Resilience_3,Resilience_4,Resilience_5,Resilience_6,Resilience_7,Resilience_8,Resilience_9,Resilience_10,Resilience_11,Resilience_12,Resilience_13,Resilience_14,Resilience_15,Resilience_16,Resilience_17,Coping_1,Coping_2,Coping_3,Coping_4,Coping_5,Coping_6,Coping_7,Coping_8,Coping_9,Coping_10,Coping_11,Coping_12,Coping_13,Coping_14,Coping_15,Coping_16,Coping_17,Coping_18,Coping_19,Coping_20,Coping_21,Coping_22,Coping_23,Coping_24,Coping_25,Coping_26,Coping_27,Coping_28,Coping_29,Coping_30,Coping_31,Coping_32,Coping_33,Coping_34,Coping_35,Coping_36,Coping_37,Coping_38,Coping_39,Coping_40,Coping_41,Coping_42
4890,4890,4892,8/15/2021 9:08:12,520, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4891,4891,4893,8/15/2021 10:41:55,520,70,1,1,11,1,1,0,1,1,0,40,27,67, , , , , ,0,5,4,4,3,5,3,4,5,3,5,3,3,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4892,4892,4894,8/15/2021 11:35:13,520,53,1,1,2,1,1,0,1,0,0,39,16,55, , , , , ,0,4,4,4,3,2,3,4,1,4,3,2,4,4,4,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4893,4893,4895,8/15/2021 12:06:35,520,47,1,1,1,1,1,0,4,1,3,41,34,75,41,22,3,27,19,1,4,5,5,5,5,5,5,5,3,1,5,5,3,5,5,5,4,1,1,3,1,3,4,4,4,4,3,4,1,3,1,1,3,4,3,1,1,4,4,4,4,1,2,4,2,3,2,3,2,1,4,3,4,4,3,2,2,2,2
4894,4894,4896,8/15/2021 12:22:24,520,22,1,1,2,1,1,0,2,0,0,39,28,67,18,8,3,8,14,1,5,5,5,4,3,5,4,3,2,2,4,3,5,5,5,3,4,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2
4895,4895,4897,8/15/2021 13:36:33,520,46,1,1,11,1,1,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4896,4896,4898,8/15/2021 14:17:39,520,39,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4897,4897,4899,8/15/2021 14:21:49,520,56,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4898,4898,4900,8/15/2021 16:14:36,520,67,1,1,11,1,1,0,1,0,0,35,28,63,46,17,4,17,14,1,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,2,2,4,4,3,1,3,4,2,1,3,1,3,3,1,4,1,1,2,1,3,3,1,3,4,3,3,3,3,3,2,1,3,1,3,1,1,1,2,2
4899,4899,4901,8/15/2021 16:15:08,520,20,1,1,9,1,3,1,5,1,1,34,20,54,33,12,7,24,23,1,5,4,5,3,2,3,3,2,2,2,4,4,3,4,3,2,3,1,2,3,3,2,2,4,2,2,3,4,4,2,2,2,3,4,2,2,2,1,2,2,3,3,2,3,2,4,1,2,4,1,1,1,3,3,3,1,1,2,3
4900,4900,4902,8/15/2021 16:45:22,520,47,1,1,11,1,1,0,1,0,0,46,30,76,37,25,3,18,13,1,4,4,5,2,3,5,4,5,5,5,5,5,5,5,5,4,5,3,3,4,1,2,2,1,1,3,4,3,1,3,1,1,3,3,3,1,1,4,1,4, ,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,2
4901,4901,4903,8/15/2021 17:27:15,520,71,1,1,9,1,1,0,1,0,0,39,32,71, , , , , ,0,5,1,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4902,4902,4904,8/15/2021 17:39:12,520,43,1,1,11,1,1,0,4,1,3,42,29,71,36,18,4,18,15,1,5,4,4,3,4,5,4,4,4,3,5,4,4,5,5,5,3,3,3,2,2,2,4,3,3,2,4,2,1,3,1,1,1,2,3,1,1,1,1,2,2,1,2,3,1,4,1,3,4,3,2,4,2,3,1,1,2,3,1
4903,4903,4905,8/15/2021 17:51:20,520,60,1,1,1,1,1,0,1,0,0,40,33,73,36,14,3,12,13,1,4,3,4,4,5,5,4,4,4,4,5,4,4,5,5,4,5,4,1,2,1,1,3,4,1,2,3,1,1,4,1,1,1,1,2,1,1,2,1,1,4,1,1,3,3,1,2,2,4,1,2,3,1,2,1,2,1,3,1
4904,4904,4906,8/15/2021 18:16:17,520,41,1,1,12,1,1,0,0,1,4,48,35,83,22,16,3,11,11,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,2,2,1,1,1,3,1,3,1,1,1,1,1
4905,4905,4907,8/15/2021 22:15:26,520,74,1,1,2,1,1,0,6,1,2,40,30,70,42,19,3,12,17,1,4,2,4,5,3,5,3,4,4,5,5,3,5,5,4,5,4,3,1,3,1,2,3,2,1,2,4,1,1,3,1,2,2,1,4,1,1,3,2,2,4,1,1,4,3,4,3,2,3,1,2,4,2,2,2,3,3,2,1
4906,4906,4908,8/16/2021 3:16:38,521,28,1, , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4907,4907,4909,8/16/2021 8:28:19,521,38,1,1,11,1,1,0,1,0,0,38,34,72,41,17,3,8,13,1,4,5,3,5,4,5,5,5,4,3,5,3,4,4,5,3,5,2,1,4,1,2,4,1,1,4,4,1,1,4,1,1,3,1,2,1,1,2,1,3,4,1,1,4,2,3,3,2,2,1,1,2,1,1,2,1,3,1,1
4908,4908,4910,8/16/2021 8:36:22,521, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4909,4909,4911,8/16/2021 8:44:14,521,53,1,1,2, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4910,4910,4912,8/16/2021 10:31:41,521,56,1,1,11,0,0,0,1,0,0,38,30,68,18,11,3,8,10,1,2,4,3,4,4,5,4,4,4,4,4,4,4,4,4,5,5,3,1,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4911,4911,4913,8/16/2021 13:37:37,521,33,1,1,11,1,1,0,1,0,0,38,27,65, , , , , ,0,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4912,4912,4914,8/16/2021 15:35:50,521, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4913,4913,4915,8/16/2021 16:05:14,521,51,1,1,3,1,1,0,1,0,0,38,30,68,44,24,6,25,24,1,4,3,5,3,3,5,4,5,3,4,5,3,3,4,5,5,4,4,3,4,2,4,4,3,3,4,4,4,2,4,2,2,2,3,2,1,2,3,3,4,3,3,1,3,2,2,4,2,4,2,3,4,4,4,3,3,2,1,4
4914,4914,4916,8/16/2021 17:50:48,521, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4915,4915,4917,8/16/2021 19:17:43,521,54,1,1,11,0,0,0,1,0,0,30,25,55,48,22,6,29,21,1,2,3,3,5,5,2,5,2,3,1,2,2,3,5,5,3,4,4,4,4,4,3,3,4,1,4,4,3,3,4,1,3,3,4,4,3,1,4,3,3,4,3,3,3,4,3,3,3,3,1,3,3,4,4,1,4,1,1,1
4916,4916,4918,8/16/2021 19:37:37,521,63,1,1,7,1,1,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4917,4917,4919,8/16/2021 19:44:17,521,66,1,1,9,1,1,0,1,0,0,49,32,81,51,19,4,14,15,1,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,3,3,2,4,4,2,1,4,4,2,1,3,1,2,2,1,4,1,1,4,1,3,4,2,2,4,3,3,4,4,4,1,1,3,1,2,1,1,2,2,2
4918,4918,4920,8/16/2021 20:56:29,521,42,1,1,11,1,1,0,1,0,0,36,30,66, , , , , ,0,4,4,5,4,4,5,3,4,4,3,4,4,2,4,5,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4919,4919,4921,8/16/2021 21:51:06,521,58,1,1,11,1,1,0,1,0,0,45,32,77, , , , , ,0,5,4,5,4,4,5,5,5,4,4,4,4,4,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4920,4920,4922,8/16/2021 21:57:33,521,30,1,1,11,1,1,0,0,1,4,26,16,42,16,12,3,22,30,1,4,4,2,2,1,1,4,3,4,1,3,4,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,2,1,1,4,3,1,4,3,1,1,1,1,1,3,4,1,1,4,4,4,4,1,2,4
4921,4921,4923,8/16/2021 23:04:03,521,49,1,1,11,1,1,0,1,0,0,37,33,70,25,13,3,9,12,1,4,4,4,5,5,4,4,4,2,2,5,3,5,5,5,4,5,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1
4922,4922,4924,8/16/2021 23:42:53,521,61,1,1,11,1,1,0,1,0,0,40,27,67, , , , , ,0,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4923,4923,4925,8/17/2021 0:44:28,522,67,1,1,2,1,1,0,1,0,0,38,27,65,23,9,3,9,12,1,4,2,5,4,3,5,3,3,4,4,4,4,4,4,4,4,4,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1
4924,4924,4926,8/17/2021 7:33:59,522, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4925,4925,4927,8/17/2021 11:18:33,522,26,1,1,11,1,1,0,1,0,0,40,28,68,26,13,4,14,15,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,3,3,3,2,2,2,2,2,1,1,3,1,2,1,1,1,1,1
4926,4926,4928,8/17/2021 12:13:15,522,49,1,1,11,1,1,0,1,0,0,36,30,66, , , , , ,0,3,1,4,5,3,3,4,5,4,4,4,4,4,4,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4927,4927,4929,8/17/2021 15:23:13,522,60,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4928,4928,4930,8/17/2021 15:23:13,522,30,1,1,11,0,3,1,4,1,1,32,15,47,27,11,6,22,25,1,4,5,5,2,3,2,5,1,3,1,1,2,3,3,3,1,3,1,2,1,3,1,3,3,2,3,1,4,3,1,2,4,3,4,3,1,1,1,3,3,2,1,2,1,1,1,2,1,4,1,2,2,2,2,4,3,2,2,3
4929,4929,4931,8/17/2021 17:55:43,522, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4930,4930,4932,8/17/2021 20:20:14,522, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4931,4931,4933,8/17/2021 20:35:48,522, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4932,4932,4934,8/17/2021 21:14:50,522,62,1,1,11,1,1,0,1,0,0,32,14,46, , , , , ,0,3,3,4,1,1,3,3,2,3,3,2,4,3,3,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4933,4933,4935,8/17/2021 21:43:20,522,21,0,1,9,0,0,0,1,0,0,33,27,60,21,14,6,16,22,1,4,5,4,4,4,4,3,3,3,2,3,3,3,3,4,3,5,1,3,2,4,2,2,4,1,2,1,2,1,1,1,3,1,1,1,1,1,2,1,2,2,1,3,2,2,1,1,2,1,3,2,2,1,1,4,3,1,3,4
4934,4934,4936,8/17/2021 22:56:51,522,58,1,1,9,1,1,0,1,0,0,44,29,73, , , , , ,0,5,5,5,5,4,5,4,3,4,3,4,4,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4935,4935,4937,8/17/2021 23:43:58,522,63,1,1,11,0,0,0,1,0,0,33,24,57, , , , , ,0,3,3,4,4,3,4,4,3,3,3,4,3,3,3,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4936,4936,4938,8/18/2021 10:00:40,523,57, , , ,0,0,0,1,0,0,32,30,62, , , , , ,0,4,2,5,4,4,5,5,4,4,1,4,3,1,3,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4937,4937,4939,8/18/2021 10:40:29,523,33,0,1,1,0,0,0,7,1,2,34,27,61,26,12,4,14,19,1,4,3,3,3,3,5,4,5,3,2,5,4,4,3,4,4,2,3,3,2,2,1,2,2,2,4,3,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,3,2,2,1,2,1,1,1,1,2,4,1,4,1
4938,4938,4940,8/18/2021 10:47:43,523,72,1,1,7,0,0,0,1,0,0,39,31,70,18,7,3,12,11,1,4,2,5,5,5,5,4,3,4,4,4,4,4,4,4,4,5,3,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
4939,4939,4941,8/18/2021 11:21:53,523,43,1,1,11,1,1,0,1,0,0,36,15,51,23,12,3,11,16,1,5,5,5,2,3,2,4,2,2,2,2,2,2,5,2,4,2,3,2,2,1,1,4,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,3,3,1
4940,4940,4942,8/18/2021 11:28:55,523,43,1,1,11,1,1,0,1,0,0,40,32,72,35,15,5,15,13,1,3,5,4,5,5,5,4,2,5,4,5,5,4,4,5,2,5,2,3,3,3,3,3,1,2,3,3,1,1,3,1,2,3,2,2,1,1,2,2,3,3,1,2,2,2,2,2,3,2,1,1,2,2,2,1,2,1,1,1
4941,4941,4943,8/18/2021 12:56:09,523,60,1,1,12,0,0,0,1,0,0,41,34,75,29,12,3,9,13,1,5,3,5,5,5,5,4,4,4,3,5,5,3,4,5,5,5,2,1,2,1,2,3,1,2,1,3,1,2,2,1,2,1,1,3,1,1,2,1,1,2,2,1,3,2,2,2,3,1,1,1,2,1,2,1,2,1, , 
4942,4942,4944,8/18/2021 13:14:42,523, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4943,4943,4945,8/18/2021 14:26:14,523,29,1,1,9,1,1,0,3,1,3,35,28,63,19,17,3,21,22,1,4,2,5,3,2,5,4,5,3,3,5,4,4,4,5,2,3,1,1,3,1,1,4,4,3,1,3,4,4,2,1,1,1,4,1,1,1,2,1,3,1,3,2,1,1,1,1,2,1,1,3,2,3,2,4,1,2,2,1
4944,4944,4946,8/18/2021 17:44:52,523, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4945,4945,4947,8/18/2021 18:21:01,523, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4946,4946,4948,8/18/2021 19:24:48,523, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4947,4947,4949,8/18/2021 19:32:17,523,35,0,1,9,0,0,0,1,0,0,38,28,66,28,13,6,15,19,1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4948,4948,4950,8/18/2021 21:11:48,523, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4949,4949,4951,8/18/2021 21:47:48,523,79,1,1,9,0,1,1,0,1,1,46,33,79,21,12,5,15,13,1,5,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1,2,3,1,1,2,1,2,1,1,3,4,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,3,2,2,3,3,3,1,1,1,1,1
4950,4950,4952,8/18/2021 22:08:32,523,28,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4951,4951,4953,8/18/2021 22:23:41,523,57,1,1,11,1,1,0,1,0,0,42,24,66, , , , , ,0,4,5,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4952,4952,4954,8/18/2021 23:34:28,523,28,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4953,4953,4955,8/19/2021 0:35:05,524,45,1,1,11,0,0,0,1,0,0,42,29,71, , , , , ,0,4,4,5,4,3,5,5,3,4,3,5,4,5,4,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4954,4954,4956,8/19/2021 1:01:47,524,58,1,1,11,1,1,0,7,1,2,35,24,59,29,16,5,10,15,1,4,3,3,3,3,4,3,4,4,4,3,3,3,4,3,4,4,1,2,3,2,2,2,2,2,2,2,1,1,1,2,1,2,1,3,1,1,2,1,2,2,1,1,3,3,1,2,2,3,3,2,2,1,1,1,2,3,2,1
4955,4955,4957,8/19/2021 1:46:17,524,62,1,1,9,1,1,0,1,0,0,39,35,74, , , , , ,0,4,3,4,5,5,5,4,5,5,3,5,4,3,4,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4956,4956,4958,8/19/2021 2:52:22,524,68,0,1,2,0,0,0,1,0,0,37,26,63,31,14,5,8,20,1,4,4,4,4,3,5,3,3,3,3,4,4,4,4,4,4,3,1,1,1,2,2,1,1,1,2,3,1,3,3,2,2,3,1,1,1,1,1,1,3,3,2,1,3,3,1,3,2,3,1,3,2,1,1,3,4,1,2,1
4957,4957,4959,8/19/2021 7:05:49,524,50,1,1,9,1,1,0,1,0,0,40,30,70,45,14,4,15,18,1,4,5,4,4,5,5,4,4,3,4,4,3,4,5,4,4,4,3,2,3,2,3,3,3,2,4,3,1,2,3,1,2,4,2,1,1,1,1,1,2,4,2,2,3,3,4,4,3,3,1,2,2,2,2,2,1,2,3,1
4958,4958,4960,8/19/2021 7:09:23,524,28,1,1,11,0,1,1,1,1,1,32,24,56, , , , , ,0,4,4,3,2,3,4,4,5,2,3,4,2,2,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4959,4959,4961,8/19/2021 7:19:08,524,62,1,1,11,1,1,0,1,0,0,40,30,70,19,8,3,9,10,1,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4960,4960,4962,8/19/2021 9:47:38,524,37,1,1,11,1,1,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4961,4961,4963,8/19/2021 11:23:44,524, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4962,4962,4964,8/19/2021 14:23:18,524, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4963,4963,4965,8/19/2021 15:18:43,524,53,0,1,9, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4964,4964,4966,8/19/2021 16:43:10,524,68,1,1,11,1,1,0,1,0,0,34,25,59, , , , , ,0,3,2,5,4,5,4,4,3,3,4,3,3,3,3,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4965,4965,4967,8/19/2021 18:46:38,524, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4966,4966,4968,8/19/2021 18:56:28,524,35,0,1,2, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4967,4967,4969,8/19/2021 19:45:17,524,33,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4968,4968,4970,8/19/2021 21:43:25,524, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4969,4969,4971,8/19/2021 22:10:23,524, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4970,4970,4972,8/19/2021 23:33:27,524,66,1,1,11,1,1,0,1,0,0,24,17,41, , , , , ,0,2,3,3,1,2,4,2,2,2,2,2,1,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4971,4971,4973,8/20/2021 11:03:23,525, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4972,4972,4974,8/20/2021 11:18:46,525,37,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4973,4973,4975,8/20/2021 11:19:47,525,39,1,1,11,0,0,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4974,4974,4976,8/20/2021 12:06:09,525,60,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4975,4975,4977,8/20/2021 12:10:48,525,52,1,1,11,1,1,0,1,0,0,45,35,80, , , , , ,0,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4976,4976,4978,8/20/2021 12:27:44,525,61,1,1,4,1,1,0,1,0,0,44,33,77, , , , , ,0,5,5,5,5,5,5,4,3,3,4,5,4,4,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4977,4977,4979,8/20/2021 12:43:54,525, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4978,4978,4980,8/20/2021 13:42:30,525, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4979,4979,4981,8/20/2021 19:13:09,525, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4980,4980,4982,8/20/2021 21:18:35,525, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4981,4981,4983,8/20/2021 21:24:44,525,39,1,1,11,1,1,0,1,0,0,31,34,65, , , , , ,0,3,4,2,5,5,5,3,5,1,2,5,1,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4982,4982,4984,8/21/2021 0:52:09,526, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4983,4983,4985,8/21/2021 7:09:04,526,58,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4984,4984,4986,8/21/2021 10:47:33,526, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4985,4985,4987,8/21/2021 10:59:04,526, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4986,4986,4988,8/21/2021 13:11:48,526, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4987,4987,4989,8/21/2021 14:57:50,526,64,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
